subject,age,gender,ntrial,memory_ori,test_ori,type,trial_type,which_change,trial,quest,pas,pas_rt,vis,test_key,test,test_rt,contrast,fix_dur,target_dur,mask_dur,retention_dur,trial_dur
4,22,female,1,15,15,same,valid,clock,5,2,2,0.8585092100765905,1,f,same,1.298786593191835,0.5,0.5010695965811465,0.03531881675371551,0.3532933632413915,1.001045542684551,5.25731126190658
4,22,female,2,165,165,same,valid,clock,5,1,3,1.2069433655824469,1,f,same,1.248777901718313,0.5,0.5051311771212568,0.035310157350977533,0.35333313234968955,1.0010651065204001,5.58012192438855
4,22,female,3,165,215,change,valid,clock,3,1,2,0.5027398991269365,1,j,change,1.4907790191018648,0.3933822653784154,0.5044563851542989,0.035315609567078354,0.3533103613281128,1.0010266202862113,5.061203374729303
4,22,female,4,165,115,change,valid,anti,1,1,1,1.0074964769064536,0,f,same,1.8227102775563253,0.3205754470705616,0.5050574118395161,0.03530470513396722,0.35330426767359313,1.0010064150137623,5.932755248720241
4,22,female,5,105,105,same,catch,anti,5,1,2,1.305344005993902,1,f,same,3.2582833600281447,0,0.5056173865405071,0.03531753387869685,0.3533065127048758,1.0010618993346725,7.699828543827607
4,22,female,6,15,15,same,valid,clock,5,0,2,1.5993538161346805,1,j,change,1.8054915365564739,0.5,0.5057424668011663,0.035359548018277565,0.3533103613272033,1.0010615786159178,6.463888046111606
4,22,female,7,75,25,change,valid,anti,5,0,2,1.1830200019376207,1,j,change,1.1990504804680313,0.3723357464867447,0.5053072516402608,0.035331645497535646,0.35327764802968886,1.0010737659231381,5.473890938993463
4,22,female,8,105,55,change,valid,anti,4,0,2,1.0171459378743748,1,j,change,5.578039498422186,0.2848258012196979,0.5050170012937087,0.03530566729023121,0.35332735941483406,1.0010554849613982,9.725485391587426
4,22,female,9,15,65,change,valid,clock,1,1,3,0.9334996366251289,1,j,change,1.4250406831561122,0.4041810266340222,0.5047703686786917,0.03532940046807198,0.35327476156180637,1.001071520892765,5.461414664153381
4,22,female,10,45,45,same,valid,anti,5,0,2,1.3115367617292577,1,f,same,1.5026969228329108,0.21287243135623224,0.5054454813625853,0.0352973286062479,0.3533158135442136,1.0010506741828067,5.88659036984609
4,22,female,11,15,15,same,valid,clock,1,1,2,1.4625291613401714,1,f,same,1.395831876736338,0.3673779664171064,0.504802761258361,0.035325551843925496,0.3532959289905193,1.001073445203474,5.979547773924423
4,22,female,12,45,45,same,valid,clock,4,0,1,0.729817337919485,0,j,change,5.538018626054509,0.15097368806025213,0.505811421303406,0.035310478068822704,0.3533138892325951,1.0010606164596538,9.395972351489945
4,22,female,13,165,165,same,valid,anti,5,2,2,0.28284238796823047,1,f,same,1.731037992968595,0.4139776645540254,0.5057703693209987,0.03534832286641176,0.35330234336197464,1.0010404111872049,5.120911879995219
4,22,female,14,165,165,same,valid,anti,4,2,2,0.784436359484971,1,f,same,1.4171824356526486,0.3561435161598371,0.5052822355883109,0.03529797004375723,0.3533074748602303,1.0010635029266268,5.309454977200403
4,22,female,15,135,85,change,valid,anti,3,1,2,0.7708843944101318,1,j,change,2.364443787327218,0.3390609756098915,0.5050234156660736,0.03533100406093581,0.35332832157018856,1.0010118672298631,6.226889176966324
4,22,female,16,105,155,change,catch,clock,4,1,1,0.17575059381033498,0,j,change,1.2157951993558527,0,0.5059278421595081,0.03530598800898588,0.35331998288620525,1.00109076400895,4.532759482206529
4,22,female,17,15,15,same,valid,anti,5,2,2,0.9363703889484896,1,f,same,1.056737047297247,0.31213294259403945,0.5046395154840866,0.035320741065334005,0.3533177378558321,1.0010381661568317,5.143399707119897
4,22,female,18,105,155,change,catch,clock,1,2,1,0.39275586450003175,0,f,same,1.1219227850688185,0,0.505434256211629,0.03529764932500257,0.3533318494746709,1.0010359211264586,4.6376899536180645
4,22,female,19,75,125,change,valid,clock,4,1,1,0.37190306087450153,0,f,same,1.0285061119338934,0.3151056747816553,0.5058287401079724,0.03529476285712008,0.35333313234968955,1.0010558056801528,4.4849938967254275
4,22,female,20,75,75,same,valid,clock,1,1,3,0.1908336695532853,1,j,change,3.480847646471375,0.35079634418026967,0.5049833258390208,0.03531657172334235,0.3533113234834673,1.0010625407712723,6.75723621374982
4,22,female,21,135,135,same,valid,clock,4,1,3,0.5199454906642131,1,f,same,6.8159899396987385,0.3332632621414644,0.5053431721253219,0.035328117593962816,0.35331902073085075,1.0010670308320186,10.431797262218424
4,22,female,22,15,65,change,valid,clock,3,0,2,0.1631040173851943,1,j,change,1.9525711690639582,0.20117466357949,0.5058749235886353,0.0353460778360386,0.35330875773524895,1.0010481084336789,5.215838817086478
4,22,female,23,165,165,same,catch,clock,1,2,1,0.11779994727385201,0,j,change,1.057849940891174,0,0.5046517027913069,0.035330362624335976,0.3533158135442136,1.0010314310657122,4.283445980401666
4,22,female,24,135,135,same,valid,anti,5,2,1,0.09866876117303036,0,j,change,0.8666189009745722,0.2732082078187116,0.5060548467317858,0.0353480021476571,0.35330779557989445,1.0010497120274522,4.073098507439681
4,22,female,25,165,165,same,valid,clock,1,1,2,0.299588389730161,1,f,same,1.2278176573554447,0.3177025008159071,0.5055602986276426,0.035323306813552335,0.3532773273109342,1.001082425325876,4.602771072976793
4,22,female,26,15,15,same,catch,clock,3,2,1,0.061322361336351605,0,j,change,0.6986184724946725,0,0.5051552310169427,0.03534094633778295,0.35329528755301,1.0010561263989075,3.8835573339047187
4,22,female,27,45,95,change,catch,clock,5,0,1,0.6045295731428268,0,f,same,1.1576598188958087,0,0.5058585669394233,0.03530727088309504,0.3533421124702727,1.001062861490027,4.861965273871647
4,22,female,28,135,85,change,valid,anti,1,0,2,0.24961433586577186,1,j,change,2.062630251846713,0.16256159571669687,0.5058300229829911,0.035325231126080325,0.35329079749317316,1.0010744073606475,5.404100002630003
4,22,female,29,135,135,same,valid,anti,1,1,2,0.3382295306155356,1,f,same,1.615020599757372,0.3041740619044754,0.5050878801075669,0.035328438311807986,0.35329753258338314,1.0010221302263744,5.0497261383743535
4,22,female,30,45,95,change,valid,clock,3,0,2,0.6909513732853156,1,j,change,1.3161942374563296,0.12981239016810492,0.5055035314326233,0.03535088861553959,0.35327861018504336,1.0010525984944252,5.1209170114925655
4,22,female,31,15,325,change,valid,anti,4,0,2,0.13216429260046425,1,j,change,4.339380910443651,0.10177865251866902,0.5053842241086386,0.03532940046807198,0.35327796874753403,1.0010795388579936,7.546921454087169
4,22,female,32,75,75,same,valid,anti,3,2,1,0.35183409354340256,0,j,change,0.6292428667366039,0.3566716830566716,0.5054326526187651,0.03534287064940145,0.3532997776137563,1.0010487498702787,4.107877554763945
