subject,age,gender,ntrial,memory_ori,test_ori,type,trial_type,which_change,trial,quest,pas,pas_rt,vis,test_key,test,test_rt,contrast,fix_dur,target_dur,mask_dur,retention_dur,trial_dur
7,23,male,1,45,355,change,valid,anti,4,2,1,0.4722308192381206,0,f,same,6.765889877732661,0.2,0.506804506852859,0.03535399375277848,0.35326347888212695,1.0010814600477715,10.968729383866048
7,23,male,2,135,85,change,valid,anti,1,0,2,0.209009793756195,1,j,change,2.009391576093549,0.2,0.4993641771811781,0.03531775265446413,0.3533176801720401,1.0010416910545246,5.8738473005355445
7,23,male,3,15,15,same,valid,anti,5,0,1,0.2659445600984327,0,f,same,4.105455504109159,0.0723357464867447,0.4995347989915899,0.03533731643346982,0.35329843711042486,1.0010474639730091,8.11142406030558
7,23,male,4,105,105,same,valid,anti,3,0,1,0.24468995739925958,0,f,same,4.402743483257382,0.15406686854268764,0.5000177998317668,0.03530267892301708,0.3533048514645998,1.001076970000213,8.359650571663224
7,23,male,5,165,165,same,valid,anti,3,2,2,4.872059940852978,1,f,same,2.515065553091972,0.3670372117912738,0.4997269088876237,0.03534180648102847,0.35331030366478444,1.001049388278716,11.055876397968404
7,23,male,6,75,125,change,valid,clock,5,2,1,0.255008086896396,0,j,change,2.706093347449496,0.3227502669243441,0.5001573120266585,0.035345975811196695,0.35329939926396037,1.00103591813604,6.651709890324582
7,23,male,7,45,355,change,valid,anti,1,2,2,0.5979579263293999,1,j,change,1.9322788563335962,0.410545444309991,0.500161481356372,0.035334109255927615,0.3532830426615874,1.0010474639730091,6.215747110253687
7,23,male,8,135,185,change,valid,clock,4,2,2,0.25399558115168475,1,j,change,1.279420796681734,0.38602135432929263,0.5001024693019644,0.035329298490978545,0.35326989323630187,1.001080818612536,5.214457825142745
7,23,male,9,135,135,same,valid,anti,3,0,2,1.5795490516857171,1,f,same,1.6406512236821982,0.21311075128297638,0.5004751432566081,0.035323846290339134,0.3533080586412325,1.0010468225377736,6.993725158410598
7,23,male,10,135,185,change,valid,clock,3,2,2,0.2686026683068121,1,j,change,1.4120077344277888,0.3675055704312141,0.4999889352397986,0.03534405150458042,0.35327053467153746,1.001073442105735,5.367763446329718
7,23,male,11,105,105,same,valid,clock,4,2,2,0.15693742829989787,1,f,same,1.7691570288329785,0.3520309877693225,0.5000825848051136,0.03534308935149966,0.3532564230931712,1.0010888365550272,5.615596437083241
7,23,male,12,15,65,change,valid,clock,2,0,1,0.3391964803158771,0,f,same,3.7820944596978734,0.16195296589871255,0.49963871152294814,0.03534084432794771,0.3533289052911641,1.0010513125853322,7.781665018712374
7,23,male,13,15,15,same,valid,anti,5,2,2,0.5875313942528919,1,f,same,1.9907379938531449,0.33824754329740725,0.5002063818328679,0.0353248084434199,0.3533045307467546,1.0010416910545246,6.263649825032644
7,23,male,14,105,105,same,valid,clock,3,1,1,0.31009584006687874,0,j,change,4.262523143790077,0.2,0.49948444631445454,0.035342447916264064,0.3532945884981018,1.0010330316767977,8.252686090826955
7,23,male,15,165,165,same,valid,anti,5,2,2,0.5691616471676753,1,f,same,1.6111426305328678,0.32636983436118494,0.5001961188668247,0.03530075461640081,0.3533032478758287,1.0010811393303811,5.874754931595817
7,23,male,16,105,155,change,valid,clock,2,2,1,0.9705834528276682,0,f,same,8.77195432851795,0.31577200285506574,0.4997137594623382,0.03534052361010254,0.3533157558658786,1.0010737628235802,13.422845105864326
7,23,male,17,75,75,same,valid,clock,4,0,2,0.4494422238308289,1,f,same,2.397282623162937,0.19795568613732417,0.5003423661332818,0.03533410925638236,0.35327791117879315,1.0010455396668476,6.5226393013231245
7,23,male,18,165,215,change,valid,clock,1,1,2,0.25071431847345593,1,j,change,1.2592527855131266,0.33948538693435915,0.49997706868498426,0.03533699571562465,0.35330421002890944,1.0010593305273687,5.120836162330306
7,23,male,19,135,135,same,valid,anti,1,2,2,5.411561616122071,1,j,change,1.5416835177088615,0.34926912076789857,0.49960952621358956,0.035332184950220835,0.35330581361768054,1.0010651034458533,10.643697400294513
7,23,male,20,75,75,same,valid,clock,1,2,2,7.02545760801695,1,f,same,1.493185230180643,0.34104216778189744,0.4999985567701515,0.03532192198417761,0.3532820805085066,1.0010609341161398,12.20983275534627
7,23,male,21,75,75,same,valid,anti,5,2,3,1.5809566816237748,1,f,same,1.9873906633306433,0.33337136268290635,0.5002368500136072,0.03531646978308345,0.3533128694066363,1.0010631791396918,7.2403169717063065
