subject,age,gender,ntrial,memory_ori,test_ori,type,trial_type,which_change,trial,quest,pas,pas_rt,vis,test_key,test,test_rt,contrast,fix_dur,target_dur,mask_dur,retention_dur,trial_dur
17,22,female,1,15,15,same,valid,clock,2,0,1,0.9884951818442005,0,j,change,0.8375707745803993,0.2,0.5101318217651851,0.03531689244186964,0.3533427539081231,1.0010019249531297,5.519311109243745
17,22,female,2,75,75,same,valid,anti,3,0,3,2.1796441177961015,1,f,same,0.9691420584618982,0.3150270229513009,0.5000410519827483,0.035195340086829674,0.3535124140554444,1.0009836439920718,6.781622374356857
17,22,female,3,165,165,same,valid,anti,2,1,4,1.195690952976861,1,f,same,1.2136563269123144,0.2,0.49946792781781824,0.03529797004352986,0.35320741065254424,1.0011670950398184,6.073595621292952
17,22,female,4,15,15,same,catch,anti,3,0,3,1.6074910888332852,1,j,change,0.9865660593752636,0,0.5005394487103558,0.035163588943987634,0.3533065127046484,1.0011581149186668,7.782780168556883
17,22,female,5,105,105,same,valid,clock,1,2,3,2.74757648978607,1,f,same,1.8588915066654863,0.2,0.5003242465196536,0.03534768142890243,0.35327219581279223,1.0010885189791452,8.277143859617695
17,22,female,6,75,75,same,valid,clock,5,2,1,1.3211563958668648,0,j,change,0.6593666833654197,0.11397766455402543,0.5001587557144376,0.03535185077089409,0.35319394047076,1.0011622842606585,5.697775944692694
17,22,female,7,135,85,change,valid,anti,1,1,2,1.3654569374323273,1,j,change,1.680020641450028,0.09338226537841544,0.5001796024243959,0.035344474242720025,0.35328919389939983,1.0010529192129525,6.757798754200621
17,22,female,8,45,95,change,valid,clock,3,2,2,2.2518497446118317,1,j,change,1.0795289156695844,0.24043453680453014,0.5000901219308389,0.0353261932816622,0.35327668587342487,1.0010153951349139,7.028754668861211
17,22,female,9,75,25,change,valid,anti,3,1,1,0.9392886076258264,0,j,change,0.7101319500526415,0.020575447070561637,0.49950705548883434,0.03534222921246055,0.35355474891264294,1.0010262995679113,5.320629134463843
17,22,female,10,45,45,same,valid,clock,2,2,3,2.253222099565164,1,f,same,1.2341120808929418,0.20821230939956695,0.5000817832468556,0.03529989435526204,0.35331966216790534,1.001075048797361,7.146818567555215
17,22,female,11,15,15,same,catch,anti,2,1,1,1.0699391083637693,0,j,change,1.374477789915204,0,0.49909974284776126,0.03531464741149648,0.35329592899029194,1.0010461841220604,7.651301572355123
17,22,female,12,135,185,change,catch,clock,1,1,2,5.986914359791058,1,f,same,2.1073451618634635,0,0.500835792710518,0.03531208166259603,0.353303626237107,1.0010593335852036,13.353275723717616
17,22,female,13,105,105,same,valid,clock,3,0,2,1.389169588947766,1,j,change,0.9848017862743745,0.23704404819608071,0.5003338680782008,0.035300856511184975,0.3533071541418167,1.0010432976544053,6.098550416004059
17,22,female,14,75,75,same,valid,anti,1,1,1,0.9794640663656082,0,j,change,0.8681891393131309,0.10418102663402222,0.499499037523492,0.03534992645916191,0.3533052298300845,1.0010689551436371,5.556310812258403
17,22,female,15,75,25,change,valid,anti,4,2,2,3.524970830641905,1,f,same,1.3712119122590138,0.18435721902886748,0.4995465038784914,0.03532362753276175,0.3532962497089329,1.001037524719436,8.605753114658796
17,22,female,16,165,115,change,catch,anti,4,2,1,1.438101307313218,0,j,change,0.6793362279256598,0,0.5003431689179934,0.035289952078187525,0.35333120803795737,1.0010654272389274,7.334629143443976
17,22,female,17,135,185,change,valid,clock,2,0,2,2.7185751883099556,1,f,same,0.7081136678085613,0.18463693706663242,0.500237652493638,0.03531689244186964,0.35333345306821684,1.0010343175332537,7.134530554541698
17,22,female,18,45,45,same,valid,clock,5,2,3,2.0880565029226545,1,f,same,1.2939453456993988,0.16411084760184697,0.5000339961731015,0.03532555184449393,0.3533084370163806,1.0010397697495819,7.063511265882767
17,22,female,19,105,155,change,valid,clock,5,0,1,0.55654461612869,0,j,change,0.6649154361228966,0.14398830216740016,0.5005609368575961,0.03527584045923504,0.3532468590422013,1.0012065434294755,4.908850807473186
17,22,female,20,15,65,change,valid,clock,2,0,1,0.9558271044433013,0,j,change,1.4163078359896417,0.17532329480148065,0.5004464403119755,0.035290272796828503,0.35331132348380834,1.0010574092734714,6.074840330237635
17,22,female,21,105,155,change,valid,clock,4,2,3,1.5782713779802862,1,f,same,1.7350363919412075,0.14678544476673633,0.49991693387880787,0.03533549412145476,0.3532827795271487,1.0010785767020707,7.087499414688523
17,22,female,22,75,75,same,valid,anti,3,1,1,0.8432657750262251,0,j,change,0.8179742257692624,0.1621238415653195,0.49948139799960245,0.035358906580427174,0.35331805857481413,1.0010208473513558,5.35533602010014
17,22,female,23,105,105,same,valid,clock,1,1,2,1.4888668947189672,1,f,same,1.2678388504418763,0.21253649229096983,0.5001751123637632,0.035307270883436104,0.35329913617647435,1.0010721623297059,6.4515301164401535
17,22,female,24,75,75,same,valid,anti,2,1,1,0.4943316191992153,0,j,change,0.49251667255725806,0.18495527989455487,0.49967575348023274,0.03529668716907963,0.35332126576088285,1.0010211680699967,4.649291308076499
17,22,female,25,75,75,same,catch,clock,2,0,1,0.6996553557763718,0,j,change,0.6590526998413679,0,0.4994499675754014,0.03535730298733597,0.35325487700765734,1.001087877541977,6.568266560786697
17,22,female,26,105,105,same,valid,anti,1,0,1,0.41900155163671116,0,j,change,0.18772622689300533,0.20388298244717867,0.5007729318620022,0.03529700788772061,0.353336018817231,1.0010538813687617,4.273010438108031
17,22,female,27,15,15,same,valid,clock,4,0,2,1.1146017412454512,1,f,same,3.741861604786095,0.22880056588946793,0.5004871715760828,0.0353431913682698,0.3532728372500742,1.0010933297584188,8.58388459517937
17,22,female,28,135,135,same,valid,clock,1,0,3,1.5419881603515933,1,j,change,1.5263188109805697,0.2042943333816067,0.49983066057131964,0.03529957363662106,0.3533302458821481,1.0010394490310546,6.745784955602971
17,22,female,29,165,165,same,valid,anti,3,2,2,1.438929723495562,1,f,same,2.2020552931721795,0.13222582751820972,0.4999627966407161,0.03531657172322866,0.35332671797732473,1.001034958970422,7.346842749738698
17,22,female,30,15,325,change,valid,anti,1,0,1,0.9973438084309691,0,j,change,0.5188268241352034,0.18374752521114424,0.4997305963634062,0.035378470415935226,0.35329753258338314,1.0010339968146127,5.237794251311243
17,22,female,31,75,25,change,valid,anti,5,1,1,0.523716820857544,0,j,change,0.7557660396190613,0.22036926747116914,0.5001654908053297,0.03529925291809377,0.3533084370163806,1.0010776145462614,4.979446106123191
17,22,female,32,45,45,same,catch,clock,5,1,1,0.4392600636690531,0,j,change,0.6999882616986497,0,0.49993457340258374,0.03535954801770913,0.3533254351028745,1.0009794746500802,6.30970193053372
17,22,female,33,45,355,change,valid,anti,2,0,3,3.423013420791108,1,j,change,1.7718574546872787,0.20009469990753437,0.5004788328922132,0.035297970043643545,0.35331260635825856,1.0010506741825793,8.901866518195334
17,22,female,34,105,105,same,valid,clock,1,0,2,2.0160320821244113,1,f,same,2.877977150722927,0.18340892279702178,0.4994429117658683,0.03535762370597695,0.35329047677385006,1.001093971195587,8.59456420433878
17,22,female,35,105,155,change,valid,clock,5,1,1,0.506056771043518,0,j,change,2.096961896704215,0.25482528516115094,0.499608081852557,0.03536275520377785,0.3533119649210903,1.0010635029271953,6.2745072318840585
17,22,female,36,165,215,change,valid,clock,1,2,1,0.35436007335476916,0,j,change,0.7387320325414066,0.11841647710693455,0.4999076330389016,0.03533228693538604,0.353278930903798,1.0010744073601927,4.77867464956671
17,22,female,37,105,105,same,valid,clock,2,1,1,0.4451125369547526,0,j,change,0.6849032616440809,0.28682845664552964,0.5003745993423081,0.03533902202639183,0.35331228563973127,1.0010859532302447,4.826753577135037
17,22,female,38,75,25,change,catch,anti,5,0,1,0.43153523510920877,0,j,change,2.2874568874002534,0,0.49996664526395307,0.03533324909130897,0.3533283215705296,1.001037524719436,7.922906300773775
17,22,female,39,165,115,change,valid,anti,5,1,1,2.504582106851899,0,j,change,1.856328964932004,0.31948468420003234,0.5009817196803397,0.03536275520377785,0.3532814966526985,1.0010532399315935,8.04209912899239
17,22,female,40,105,155,change,catch,clock,2,0,2,0.6689115900651359,1,f,same,1.534488155540771,0,0.4998399614111122,0.03529668716907963,0.35332768013324767,1.0010400904683365,7.417350492206879
17,22,female,41,105,105,same,catch,clock,2,1,1,0.8234886616348831,0,j,change,1.2916060241218474,0,0.4993951246922279,0.03537205604357041,0.35331420995134977,1.0010830667627033,7.381546428188926
17,22,female,42,45,355,change,valid,anti,4,0,2,1.537526964417566,1,j,change,1.720675574519305,0.16867924627541633,0.5001484927187221,0.03537814969729425,0.35325166982147493,1.00106991729956,7.005074089207142
