subject,age,gender,ntrial,memory_ori,test_ori,type,trial_type,which_change,trial,quest,pas,pas_rt,vis,test_key,test,test_rt,contrast,fix_dur,target_dur,mask_dur,retention_dur,trial_dur
14,22,female,1,165,215,change,valid,clock,5,1,1,0.9165348249698582,0,f,same,4.002822957100761,0.2,0.5066851998731181,0.035323846290339134,0.3532878534269912,1.0010391253126727,8.707956396506233
14,22,female,2,165,215,change,valid,clock,1,2,2,0.7352687149191297,1,j,change,2.8521565217783973,0.2,0.4991483341764251,0.03530909327673726,0.3533032478758287,1.0010503504322514,7.263236419931218
14,22,female,3,105,55,change,valid,anti,2,2,2,0.9828483386982043,1,f,same,1.5811920884075334,0.11397766455402543,0.49954442052239756,0.03527060715350672,0.35334333758737557,1.0010445775137669,6.2862979460915085
14,22,female,4,45,45,same,catch,anti,3,1,1,0.48831801852929857,0,f,same,1.246150826473695,0,0.4997564149148275,0.03533058136190448,0.3532769490257124,1.0010949301909022,6.921665345844303
14,22,female,5,165,115,change,valid,anti,5,1,2,0.5901657693520974,1,j,change,1.5060562724843294,0.33948538693435915,0.5005431354070424,0.035347579399058304,0.35330356859367384,1.0010628584218466,5.815695410562057
14,22,female,6,165,115,change,valid,anti,3,2,2,0.5542126749551244,1,f,same,5.1886705193414855,0.056143516159837065,0.5001682164279373,0.035297868157613266,0.35333628179796506,1.0010442567959217,9.44257309236309
14,22,female,7,45,45,same,valid,anti,4,0,2,0.6390505216954807,1,f,same,0.9705869807216914,0.2,0.5004488444060371,0.03530267892301708,0.3533106243826296,1.001066065598934,5.262675163975018
14,22,female,8,15,15,same,valid,clock,5,0,2,1.505434080167106,1,j,change,6.230604036488785,0.0723357464867447,0.49981446481660896,0.03537291609654858,0.3532833633789778,1.001088515837182,11.433022440295645
14,22,female,9,75,75,same,valid,clock,2,1,2,2.1510965177435537,1,f,same,2.827024121497743,0.277883819201003,0.5000941306420827,0.03532031839586125,0.3532368593141655,1.001070876364338,8.630832451627157
14,22,female,10,105,105,same,valid,clock,4,0,1,0.18722664830465874,0,j,change,1.593318103519323,0,0.49914737202334436,0.035278625095997995,0.35334590332831795,1.001059651245214,7.004352459760412
14,22,female,11,15,65,change,valid,clock,4,0,3,0.41929027099695304,1,f,same,2.7089849381350177,0.05517235490842054,0.4992865635003909,0.03534950370567458,0.3532859291208297,1.0010837050717782,6.910324126918567
14,22,female,12,15,15,same,valid,clock,2,1,2,1.713123158478993,1,f,same,1.4454961133828874,0.2361351957338891,0.49982248275910024,0.035331864232375665,0.3533138315597171,1.0010311073706362,6.815766289171279
14,22,female,13,135,185,change,valid,clock,1,2,1,0.03947585749483551,0,j,change,1.649592512140316,0.012132942594039436,0.5006342192300508,0.03529850959284886,0.35333916825720735,1.0010881951197916,5.3328132361471035
14,22,female,14,165,165,same,valid,anti,5,1,3,0.9163645238768368,1,f,same,2.2935112076397672,0.20435316182746724,0.5005598127263511,0.03532512916126507,0.35328881558007197,1.0010744042588158,6.899795927334253
14,22,female,15,105,105,same,catch,clock,1,0,1,0.0761210606642635,0,j,change,1.3454617003744715,0,0.499729795346866,0.03536297384835052,0.3533087000764681,1.0010558026328908,6.6277436195618975
14,22,female,16,15,15,same,valid,anti,2,2,2,0.0008848601046338445,1,f,same,2.185937363193716,0.10452473464041458,0.49993313036156906,0.03533892002178618,0.3532766283078672,1.0010554819150457,5.932540561967926
14,22,female,17,165,115,change,valid,anti,1,0,2,0.061651561398321064,1,j,change,1.967626115015264,0.00898370978647961,0.5004607109608514,0.03530973471197285,0.35330870007692283,1.0010721592352638,5.662507813484808
14,22,female,18,105,105,same,valid,anti,4,1,1,0.10512644775963054,0,j,change,2.4958131909261283,0.17691399892921375,0.5002339635543649,0.03530941399412768,0.3533186423251209,1.0010070535445266,6.239625825086023
14,22,female,19,105,105,same,valid,clock,2,1,4,1.4466734680199806,1,f,same,2.5896080412903757,0.2159982907572293,0.500178800111371,0.035328657055288204,0.35326251672950093,1.001077290718058,7.746897617612831
14,22,female,20,15,15,same,valid,clock,2,0,1,0.15657245156944555,0,f,same,3.556506447868742,0,0.5003115772346973,0.03533571284469872,0.3533289052911641,1.001041049619289,8.936875702972884
14,22,female,21,15,325,change,catch,anti,1,2,1,1.0838032114743328,0,f,same,4.743893134300379,0,0.4995120280359515,0.03534405150458042,0.3533144729954074,1.0010439360780765,11.008476889243866
14,22,female,22,75,125,change,valid,clock,4,0,2,0.49528240315066796,1,f,same,2.7589277381352986,0.007734214071502016,0.5000052918417168,0.03530428251133344,0.3533196044777469,1.0010445775137669,6.981467328328563
14,22,female,23,45,45,same,valid,clock,4,0,1,1.2864567013480155,0,j,change,3.2072500157951254,0,0.49944467732120756,0.03532512916081032,0.35330773792384207,1.001064462010163,9.678303801113998
14,22,female,24,75,25,change,valid,anti,3,2,1,0.8188701949675306,0,f,same,1.5579772591913752,0.08278292005740336,0.4996088847778992,0.03532320485464879,0.35332184950220835,1.0010311073706362,6.097780088370655
14,22,female,25,15,325,change,valid,anti,4,1,2,0.5938450426829149,1,j,change,1.537614572385337,0.19762356855185959,0.5000723218386156,0.03532192198417761,0.3533042100293642,1.0010705556464927,5.826818220741643
14,22,female,26,75,75,same,valid,anti,1,2,2,3.221887571130992,1,f,same,2.663512622005328,0.13622167930619003,0.49991388730040853,0.035345334375506354,0.3533388475398169,1.0010420117723697,9.596286345733006
14,22,female,27,165,165,same,valid,anti,5,2,2,0.7506554667770615,1,f,same,1.346895308445255,0.12241569512620039,0.49904410092722173,0.035326412031736254,0.35325802668148754,1.0010541990445745,5.70807057200318
14,22,female,28,105,155,change,valid,clock,4,2,2,0.9999502887581002,1,f,same,2.138397380121205,0.10995861500008976,0.5004607109603967,0.035294019544835464,0.3534581545200126,1.0010570855038168,6.922875092967843
14,22,female,29,15,325,change,valid,anti,4,2,1,0.004792805147644685,0,j,change,3.2674227479283218,0.09914460353200868,0.4999671264367862,0.03529979246377479,0.3533228116552891,1.0010641412927725,7.004472408176298
14,22,female,30,15,325,change,valid,anti,2,1,3,0.34153900231785883,1,j,change,1.267534036966481,0.18156684415813484,0.5000623795904175,0.03534661724643229,0.3532779111783384,1.0010477846908543,5.2732642999199015
14,22,female,31,15,65,change,catch,clock,1,2,1,0.08823103989152514,0,j,change,1.442007987795023,0,0.5002743739828475,0.03531518691261226,0.3533032478758287,1.0010388045952823,6.781500169819992
14,22,female,32,165,165,same,valid,clock,1,0,2,0.45447813298687834,1,f,same,1.317760351403649,0.006168926759986315,0.5000264592090389,0.03534469294027076,0.35331511443018826,1.0010291830644746,5.626755488361596
14,22,female,33,105,55,change,catch,anti,4,2,2,0.17147588186935536,1,j,change,1.4874427799550176,0,0.4996948371185681,0.03533859930394101,0.35330773792384207,1.0010731213883446,6.934138377495401
14,22,female,34,75,125,change,valid,clock,2,2,1,0.512432781581083,0,f,same,2.2268336793340495,0.13161710792930303,0.49952774320263416,0.0353581630829467,0.35329875782827,1.001071197082183,6.451378396520795
14,22,female,35,135,85,change,valid,anti,1,1,2,0.06747675678752785,1,j,change,1.911181084583859,0.16700587080923857,0.4997002893192075,0.0353158283483026,0.3533032478758287,1.001043615360686,5.649760247491486
14,22,female,36,75,75,same,valid,clock,1,0,1,0.028130469238931255,0,j,change,1.5014587844093512,0,0.5000665489205858,0.03532192198417761,0.3533205666312824,1.0010275794761583,6.75728822930796
14,22,female,37,165,165,same,valid,clock,5,0,1,0.007680867939143354,0,j,change,1.5607963676798136,0.004921634633838018,0.5001316546117778,0.035278304378152825,0.3533180008898853,1.0010817807656167,5.285356960391709
14,22,female,38,75,125,change,valid,clock,4,2,2,0.11202027448962326,1,j,change,1.1986926264116846,0.16026738323049394,0.4997144008975738,0.03532865705574295,0.3533519969646477,1.0010516333027226,4.9901870008629885
14,22,female,39,45,45,same,catch,clock,3,2,2,0.31824655942045865,1,f,same,3.8480827656899237,0,0.5001525012612547,0.035369388202070695,0.3533083793586229,1.001056123350736,9.360317023021253
14,22,female,40,75,25,change,valid,anti,1,2,2,1.9477239788107,1,f,same,2.6143668054628506,0.1523516396342695,0.5004093961301805,0.03529722672237767,0.35330004069919596,1.0010663863167792,8.194900139736546
14,22,female,41,135,85,change,valid,anti,1,2,2,0.01741721554844844,1,j,change,1.6278282890320952,0.145034045991683,0.49999342528735724,0.035326412032191,0.3532641203178173,1.0010798564594552,5.367698661356826
14,22,female,42,75,75,same,valid,anti,2,0,1,0.07123204021036145,0,j,change,1.4140228036690132,0.0206394523269475,0.49973236108826313,0.03525809916391154,0.35336739141348517,1.0010442567959217,5.108158192075734
14,22,female,43,75,75,same,valid,clock,3,1,2,0.10505075838545963,1,f,same,1.438343146759962,0.1541134622813524,0.5005165158386262,0.03532801562050736,0.35333082959732565,1.001034955983414,5.250847095596328
14,22,female,44,165,115,change,valid,anti,4,1,3,0.18303871671832894,1,f,same,2.63219037032286,0.1418110053456039,0.49992222596029023,0.0353581630829467,0.3533080586412325,1.0010391253131274,6.509746450216426
14,22,female,45,105,155,change,valid,clock,2,0,1,0.004924299400045129,0,f,same,1.1130266865980047,0.036280041606810615,0.500479954022012,0.03533026064405931,0.3533491105054054,1.0010481054082447,4.849714256574771
14,22,female,46,75,75,same,valid,anti,5,0,2,0.2953258283255309,1,j,change,2.412779060470257,0.05192065365935489,0.5006165797576614,0.03533571284469872,0.35329458849855655,1.0010641412927725,6.4167966909631104
14,22,female,47,15,65,change,valid,clock,1,0,1,0.01915454327081534,0,j,change,1.623747797872511,0.03660124467798179,0.4999251124195325,0.03534629652813237,0.3533061343355257,1.0010420117723697,5.273649481864595
14,22,female,48,75,75,same,catch,anti,4,0,2,0.39251226825354024,1,f,same,1.0750033595177229,0,0.500154104849571,0.035292095239128685,0.35333628179796506,1.0009958284249478,6.663873429405612
14,22,female,49,105,105,same,valid,clock,3,1,3,0.16263978881397634,1,f,same,4.719641745512035,0.1304097774342768,0.4998192755820128,0.0353581630829467,0.3532942677807114,1.0010865915310205,8.605942193202281
14,22,female,50,45,355,change,valid,anti,1,0,2,0.2942379539235844,1,j,change,2.6023793403924174,0.04987549596377594,0.4999802758620717,0.03535239016491687,0.35332024591343725,1.0010381631600467,6.581145584342721
14,22,female,51,75,125,change,valid,clock,2,1,2,0.3443616387007751,1,f,same,2.735386418311464,0.11963581772901277,0.5052685898399432,0.0353058860996498,0.353332433185642,1.0010468225377736,6.7741672805736926
14,22,female,52,105,105,same,valid,anti,3,2,2,0.399148558678462,1,f,same,1.3136586928767429,0.13866541809949845,0.49993280964417863,0.03533058136190448,0.3533019650053575,1.0010291830649294,5.509102769814035
14,22,female,53,165,165,same,valid,anti,3,2,1,0.15770426429480722,0,f,same,2.541187367443399,0.13262428996287193,0.49977277151720045,0.03534661724597754,0.35327694902525764,1.001077290718058,6.4394172303013875
14,22,female,54,15,15,same,valid,clock,1,0,2,0.07022947671384827,1,j,change,2.35768617581698,0.036804346251808034,0.4999950288756736,0.03532544987865549,0.3533135108418719,1.0010455396668476,6.156700097209523
