subject,age,gender,ntrial,memory_ori,test_ori,type,trial_type,which_change,trial,quest,pas,pas_rt,vis,test_key,test,test_rt,contrast,fix_dur,target_dur,mask_dur,retention_dur,trial_dur
8,26,female,1,135,135,same,valid,anti,2,1,1,1.3333594186983646,0,j,change,2.3422674639380148,0.2,0.5058615098039354,0.03530408265896767,0.353329476120507,1.0010596644992802,7.529228010037514
8,26,female,2,105,105,same,valid,anti,1,2,2,1.4446293226872058,1,f,same,1.420272754563257,0.2,0.4994124378442848,0.03530921420610866,0.3533326833373849,1.0010506842918403,6.61533441010306
8,26,female,3,165,215,change,valid,clock,1,2,1,0.9721754681254424,0,j,change,1.3034729670093839,0.11397766455402543,0.5006061640144708,0.03529670605985302,0.3533333247808059,1.0010516464569719,6.051906562222484
8,26,female,4,165,215,change,valid,clock,2,1,2,1.4192413135735933,1,f,same,2.0314817214286904,0.33948538693435915,0.49960487086468675,0.035281632139685826,0.3533621897338435,1.0010622302731917,7.2166330764137
8,26,female,5,135,85,change,valid,anti,5,0,3,2.060135639621649,1,j,change,1.4632491417485198,0.2,0.49998717113203384,0.03531755297035488,0.3541341668676523,1.0002184114782722,7.299788516110539
8,26,female,6,135,135,same,valid,clock,3,2,2,1.6095983024843008,1,f,same,1.7829971314652084,0.24043453680453014,0.4996619593273408,0.03535154947053343,0.35328553724752965,1.0010513257352613,7.1578326012327125
8,26,female,7,75,25,change,catch,anti,1,2,1,0.7225779738598703,0,j,change,1.6371434857574059,0,0.4998819744141656,0.03534417287164615,0.35331760941744506,1.0010384968670678,7.605733285267888
8,26,female,8,165,165,same,valid,anti,4,1,3,1.5500678647119912,1,f,same,1.33541813129591,0.277883819201003,0.5002225808602816,0.03536052967820069,0.35329772467207476,1.0010827564617557,6.6401787959339345
8,26,female,9,165,165,same,valid,anti,2,1,2,1.5114388601807605,1,j,change,1.697209208048207,0.2361351957338891,0.5000532398023552,0.0353220430743022,0.35329996972382105,1.0010301581028216,6.934804654826394
8,26,female,10,15,15,same,valid,clock,5,2,2,0.9502945508099856,1,f,same,1.5442098828468716,0.20821230939956695,0.4993867801081251,0.0353406449328304,0.3533051012711894,1.001042345527594,6.191559695288788
8,26,female,11,15,15,same,valid,clock,5,1,2,1.1791599528924053,1,f,same,1.2991188491994308,0.20435316182746724,0.5003797344936629,0.03531851513548645,0.3533153643654714,1.0010657582117801,6.239929338594948
8,26,female,12,135,85,change,catch,anti,1,0,1,0.8301108285909322,0,j,change,1.0142942454829154,0,0.4996205862280476,0.035337758437435696,0.35328008497845076,1.001082115018562,7.122444810209572
8,26,female,13,15,15,same,valid,clock,3,0,3,1.3728242239817519,1,f,same,1.0108285267840529,0.0723357464867447,0.5001510599211088,0.035355718852770224,0.3532929138464169,1.0010773041931316,6.086966896388958
8,26,female,14,105,155,change,valid,clock,2,0,2,1.46901186926857,1,j,change,2.0846503235441105,0,0.4994996741468185,0.035319156578907496,0.3533301175637007,1.0010712104806316,8.841776759735922
8,26,female,15,45,95,change,valid,clock,2,1,2,1.1585465277387357,1,j,change,1.2863807454086782,0.17691399892921375,0.5000862741376295,0.035323005239206395,0.3532900273512496,1.0010612681078328,6.180816480477006
8,26,female,16,15,15,same,catch,clock,3,1,2,1.091353086369054,1,f,same,3.1782000328419144,0,0.4999692107166993,0.035341286376251446,0.3533333247808059,1.0010769834711937,9.537004228395062
8,26,female,17,165,215,change,valid,clock,2,0,2,0.8345348637317329,1,f,same,1.4412585376117022,0,0.5005362466836232,0.03533583410739993,0.3533301175637007,1.0010609473863497,7.559216130505547
8,26,female,18,75,75,same,catch,anti,1,2,1,0.9253186690818893,0,j,change,1.5109577776295282,0,0.500056447019233,0.03533968276769883,0.35328970662953907,1.0010805114100094,7.734974829761086
8,26,female,19,105,155,change,valid,clock,5,2,3,1.1937508659484592,1,j,change,1.2159695032148647,0.18435721902886748,0.500636632576061,0.03534802153194505,0.35331087426175145,1.0010817942968515,6.1570872439999675
8,26,female,20,165,215,change,valid,clock,3,0,1,3.715910169700237,0,j,change,2.4989377697270356,0,0.5007912204359855,0.03531851513548645,0.35327719848305605,1.0011026412073534,11.481129697290044
8,26,female,21,75,75,same,valid,anti,2,1,2,1.132689623498436,1,f,same,1.1771624981397508,0.15369661090354697,0.49954329229808536,0.03532909895170633,0.353265652501932,1.0010776249146147,6.0622325181016095
8,26,female,22,45,45,same,valid,clock,2,2,4,1.706684609976719,1,f,same,1.1400742406594873,0.16411084760184697,0.5001244400198175,0.03535988823500702,0.35329708322842635,1.0010452320229888,6.569764667244954
8,26,female,23,15,15,same,valid,anti,2,1,3,1.168023212553635,1,f,same,1.1802157687313866,0.1315715714680637,0.49900480056226115,0.03531562864031912,0.353311194983462,1.0010840393485978,6.062140150251707
8,26,female,24,15,15,same,valid,clock,2,2,1,0.7803133322727263,0,j,change,1.197822427940082,0.14678544476673633,0.4996260384968991,0.03534481431483982,0.35332530673827023,1.0010564572824023,5.720676094173996
8,26,female,25,75,75,same,catch,anti,4,1,1,0.8452293288451074,0,j,change,1.4859677841466237,0,0.5000702380523308,0.0353367962725315,0.3532929138464169,1.0010401004756204,7.652621515038163
8,26,female,26,165,165,same,valid,anti,4,0,1,1.5472695678724904,0,j,change,2.3023735330189083,0,0.5005638287498186,0.03640928963977785,0.35224383316312924,1.001075059141158,9.161206914246804
8,26,female,27,45,45,same,valid,anti,4,1,2,1.0106870885140324,1,f,same,1.3385018704489084,0.1103528035241932,0.49956830859059664,0.03537752792840365,0.3533102328183304,1.001018291399987,6.06269756456777
8,26,female,28,135,135,same,catch,clock,3,2,2,1.0032306296923252,1,j,change,2.264109189061628,0,0.49913629645971014,0.03530921420610866,0.3533358905544901,1.001069606872079,8.523269000836308
8,26,female,29,165,115,change,valid,anti,3,0,2,1.4615438644655114,1,f,same,1.4520450498530408,0.0007654626357214978,0.5000032072171052,0.03532781606486424,0.3533099120966199,1.0010596644992802,6.6985818969278625
8,26,female,30,75,125,change,valid,clock,1,0,2,0.859827618500276,1,j,change,1.2784964438376392,0,0.5003396442812118,0.03535315307908604,0.3532874615775654,1.0010846807922462,7.44095353127409
8,26,female,31,15,65,change,valid,clock,4,1,1,0.635130957085039,0,j,change,2.0664163326885046,0.08867192557182357,0.4997427811961188,0.035334871942268364,0.3533034976624094,1.0010603059429286,6.451283977257162
8,26,female,32,45,45,same,catch,clock,3,2,1,0.48806370046145275,0,j,change,1.1311681197498729,0,0.49934059618317406,0.03533423049884732,0.3532855372473023,1.0010955853299492,6.92218714239516
8,26,female,33,75,125,change,valid,clock,2,0,2,0.8240235307098374,1,j,change,1.2888554340520386,0,0.500085953415919,0.03536630266876273,0.3532951588983906,1.0010744176977369,7.476181602890165
8,26,female,34,75,75,same,valid,clock,2,1,2,0.9548340457631639,1,j,change,1.8344800203208251,0.12386111222596514,0.49966131788391976,0.03532717462144319,0.3532977246718474,1.001064475324938,6.627403809147609
8,26,female,35,165,165,same,catch,anti,4,1,1,0.5495178269950429,0,j,change,2.5790428253271784,0,0.4999393835985302,0.035274896984219595,0.3533570581864751,1.0010577401692444,8.371327415804217
8,26,female,36,105,105,same,valid,clock,1,1,1,0.4944178387975171,0,j,change,1.0667210183044062,0.11010502348623359,0.49959236271820373,0.03531947730061802,0.353271425492494,1.001108734919626,5.379525703920081
8,26,female,37,45,45,same,valid,clock,1,0,2,1.0033502588864849,1,f,same,1.1945202773088113,0,0.49992527184372193,0.03531338358834546,0.35332562745998075,1.0010667203766843,7.463920732990118
8,26,female,38,15,325,change,catch,anti,4,1,1,0.6800255807629583,0,f,same,3.5864813237337785,0,0.4998672212157089,0.03532428812627586,0.3533204959126124,1.0010407419190415,9.548410374962259
8,26,female,39,75,75,same,valid,clock,3,0,2,1.204476441066845,1,j,change,1.2661653358854892,0,0.5001513806428193,0.035304403380678195,0.35330798776635675,1.001080190688299,7.782549724692444
8,26,female,40,15,325,change,valid,anti,3,2,2,0.3954376696617601,1,j,change,0.8661265927039494,0.19377412754220175,0.4993938359855292,0.03532813678657476,0.35329451745496954,1.0010757005843516,5.143186524043813
8,26,female,41,135,185,change,valid,clock,4,2,2,0.9722251799889818,1,j,change,2.4531435216781574,0.1818873588072332,0.4999974342265432,0.03533519266375151,0.3533031769409263,1.0010609473863497,7.193402562181518
8,26,female,42,105,105,same,valid,clock,5,2,2,0.9215662251824597,1,f,same,3.089196232931272,0.17146470968648578,0.5002514458133192,0.03533583410739993,0.3532553894074226,1.0010811528534305,7.817999094281959
8,26,female,43,135,135,same,catch,clock,1,1,3,1.1180759392013897,1,f,same,1.2848804092921,0,0.49998428463663913,0.035309534927819186,0.35333749416281535,1.0010458734661825,7.687902826456138
8,26,female,44,105,55,change,valid,anti,3,0,2,0.44831184925556045,1,j,change,1.5492990947950602,0,0.5004672915179071,0.035341286376251446,0.35329900755891686,1.0010295166594005,7.300047979966621
8,26,female,45,15,65,change,valid,clock,3,0,1,0.3299847849625621,0,j,change,1.5699647975859534,0,0.4993960810372755,0.035360529678428065,0.353294196733259,1.0010522879001655,7.216356293586159
8,26,female,46,75,75,same,catch,anti,4,1,1,0.3776379359890143,0,j,change,1.280777737295466,0,0.4996045501429762,0.03532845750828528,0.35328393363874966,1.0010401004756204,7.051272816141818
8,26,female,47,165,165,same,valid,anti,3,1,2,1.1073984723384456,1,f,same,1.28098203701893,0.13141621066010278,0.5002376547802214,0.035297988946695114,0.3533301175637007,1.0010561365606918,6.23954671760589
8,26,female,48,135,185,change,valid,clock,5,2,2,0.9067729367332049,1,j,change,1.0357598281957507,0.16206418740061773,0.49968152335122795,0.0353258917346011,0.35328938590782855,1.0010465149096035,5.780227699578745
8,26,female,49,135,185,change,valid,clock,1,0,1,0.947795166595597,0,j,change,0.7506016739107508,0,0.4991455973890879,0.03533198544710103,0.35332498601633233,1.001059985221218,7.004345137602513
8,26,female,50,105,105,same,catch,anti,4,2,1,0.4813221303104456,0,j,change,0.9883068075105257,0,0.49989608616897385,0.03536854772073639,0.3533131193137251,1.001075379862641,6.757854474452415
8,26,female,51,135,135,same,catch,clock,3,0,1,0.6896497975603779,0,j,change,1.09087873897397,0,0.5080032893215503,0.035365981947052205,0.3532566722942647,1.0010975096602124,7.024917189657117
8,26,female,52,45,355,change,valid,anti,4,0,2,0.9580964269039214,1,f,same,1.8215533321704243,0,0.4997880029559383,0.03532717462121582,0.35332819323366493,1.0010384968672952,8.064746655514227
8,26,female,53,135,185,change,valid,clock,3,2,2,0.5177532290263116,1,j,change,1.0211403709081424,0.15339559004494774,0.5000160360850714,0.035324288126048486,0.35322652445438507,1.0011180358487763,5.332639719201779
8,26,female,54,135,85,change,valid,anti,1,2,3,0.7541571946853765,1,f,same,1.931900840547769,0.1452617288930506,0.499499353425108,0.03533968276769883,0.3533018940538568,1.001037534702391,6.4742604799025685
8,26,female,55,135,135,same,valid,anti,5,2,3,1.0652697526079464,1,f,same,2.102506183514379,0.13810123671994406,0.5002886495303756,0.03533551338568941,0.35326853899687194,1.001103924093968,6.934836085553343
8,26,female,56,165,115,change,valid,anti,4,0,1,0.7665457118228005,0,j,change,0.7753854433399283,0,0.49987459781505095,0.03533872060279464,0.35329066879467064,1.0010789078014568,6.839825168186508
8,26,female,57,45,45,same,valid,clock,2,0,1,0.4256255997493099,0,j,change,2.4916961944445575,0,0.5001228364117196,0.03532845750805791,0.3533156850871819,1.001037213980453,8.206769601227279
8,26,female,58,45,45,same,valid,clock,4,1,2,2.2666226850305975,1,f,same,1.316575410652149,0.12053304520490754,0.4987908791877089,0.03537688648475523,0.3533034976626368,1.0010631924378686,7.344953828904181
8,26,female,59,45,95,change,catch,clock,4,2,1,0.7996926203222756,0,j,change,1.52982070374037,0,0.4998701077115584,0.03531177997956547,0.35329163095957483,1.0010487599615772,7.605219489103092
