subject,age,gender,ntrial,memory_ori,test_ori,type,trial_type,which_change,trial,quest,pas,pas_rt,vis,test_key,test,test_rt,contrast,fix_dur,target_dur,mask_dur,retention_dur,trial_dur
20,23,female,1,105,105,same,catch,clock,1,0,1,2.5674276726775815,0,j,change,1.6818101346449907,0,0.503814330954242,0.03528793339785352,0.3533264185956,1.0010423421845758,9.529275382956541
20,23,female,2,75,75,same,catch,anti,4,0,1,0.6031325429493108,0,j,change,1.042544238605899,0,0.499816547775481,0.03533283429197809,0.35326933031598173,1.001072810648452,6.945701348758689
20,23,female,3,45,45,same,catch,clock,1,0,1,0.28114470339437503,0,j,change,0.9395922613949779,0,0.500242785548835,0.035341173029451056,0.3533260978749695,1.0010247025476247,6.439798484787275
20,23,female,4,75,125,change,valid,clock,5,2,1,0.4499502562237012,0,j,change,0.6748075194885814,0.2,0.5002142414090258,0.03532834420252584,0.35327285824337196,1.0010901295647727,4.90869980480943
20,23,female,5,135,135,same,catch,clock,1,0,1,0.3266084622790686,0,j,change,1.484801368066087,0,0.4995971748357988,0.03533058924722354,0.35331166544472126,1.0010715277657027,7.075240428251959
20,23,female,6,15,65,change,valid,clock,2,2,2,1.8258890858113546,1,j,change,2.8374863453174157,0.3670372117912738,0.49968473157923654,0.03536137843173037,0.3532629159025191,1.0010750556931498,8.335480878954286
20,23,female,7,15,15,same,catch,clock,3,1,1,0.4806708065290195,0,j,change,1.4877635441943085,0,0.499591401863654,0.035319684744422375,0.35324431410356283,1.0011225223527163,7.216285361859605
20,23,female,8,15,325,change,valid,anti,4,0,2,1.637966977316637,1,j,change,2.1569937311937792,0.2,0.5006331026067983,0.035368434286624506,0.3532702924779869,1.0010763385757855,7.512137994559339
20,23,female,9,165,115,change,catch,anti,2,2,1,0.7223245321166587,0,j,change,2.982164402699482,0,0.49950801448881066,0.03535175681167857,0.3532731789640593,1.0011064863190313,9.030463653046922
20,23,female,10,105,155,change,catch,clock,1,2,1,0.5875801561139724,0,j,change,0.569257704833035,0,0.4994361730583705,0.035321609068432736,0.3533187212995017,1.0010773007378475,6.415373681276719
20,23,female,11,45,95,change,valid,clock,2,2,2,1.1336741311196192,1,j,change,1.350893752297111,0.3227502669243441,0.5004637620920676,0.035368113565937165,0.35329562941115,1.0010388142571855,6.1690521870262955
20,23,female,12,45,45,same,valid,clock,2,2,2,2.4400852090681155,1,f,same,3.3756902710667873,0.29077319917223154,0.49978992795968225,0.03527542529161565,0.3533540005735176,1.0010413800225706,9.478351033907302
20,23,female,13,135,185,change,valid,clock,3,0,1,0.8771033663482513,0,j,change,1.5195187393881042,0.0723357464867447,0.4991674091351115,0.03534181447071205,0.35326836815397655,1.001093657492106,6.132273543944166
20,23,female,14,135,185,change,valid,clock,3,1,2,2.5051308893134774,1,f,same,1.8215227945802326,0.2,0.5002312396046591,0.03530300726947644,0.35317888708641476,1.001195967386593,7.94764074666341
20,23,female,15,45,95,change,valid,clock,1,0,2,1.5863774535932862,1,j,change,1.9801153183249198,0.15406686854268764,0.570429297448527,0.03531551537571431,0.35331775913755337,1.0010481151566637,7.404754619820892
20,23,female,16,165,165,same,catch,anti,1,1,1,1.2207257395658644,0,j,change,0.3020909704943051,0,0.5000362414359643,0.03531679825834999,0.3532901771595789,1.0010750556931498,6.7693402583340685
20,23,female,17,135,85,change,valid,anti,2,1,1,0.28031756478083025,0,j,change,1.0150296121396423,0.09338226537841544,0.5005073801033859,0.03533796582269133,0.3532529735616663,1.0009910268770454,5.0740473473514385
