subject,age,gender,ntrial,memory_ori,test_ori,type,trial_type,which_change,trial,quest,pas,pas_rt,vis,test_key,test,test_rt,contrast,fix_dur,target_dur,mask_dur,retention_dur,trial_dur
10,22,female,1,165,215,change,valid,clock,4,0,1,1.7966377240334168,0,f,same,1.232608842763966,0.2,0.5048025870371475,0.035299151028311826,0.353309982947394,1.0010683106229408,6.715237650204017
10,22,female,2,165,115,change,valid,anti,2,1,1,1.4519268237690994,0,j,change,1.1215423826822644,0.2,0.49956334286616766,0.03531101758267141,0.35329555065140994,1.0010744042588158,6.192164738565452
10,22,female,3,45,45,same,valid,anti,4,1,1,1.59427255936248,0,f,same,0.4971849004828073,0.33948538693435915,0.49966885898584223,0.035349824423065,0.3532965128044907,1.0010513125853322,5.709655238105597
10,22,female,4,45,95,change,valid,clock,2,1,1,1.0666906777310032,0,f,same,1.2699054235606582,0.43994886294822894,0.49946167535858876,0.035313583324295905,0.3533032478758287,1.0010394460307452,6.014631140981919
10,22,female,5,15,325,change,valid,anti,4,2,1,1.4028887683703033,0,f,same,1.3320322885740552,0.2,0.5005110636377594,0.03533827858632321,0.3532830426615874,1.0010384838776645,6.369749650978974
10,22,female,6,105,155,change,catch,clock,4,2,1,1.9910933490527896,0,j,change,1.036743342782529,0,0.49920670479559703,0.035313262606450735,0.35332056663105504,1.0010564440683538,8.170159977190451
10,22,female,7,15,65,change,valid,clock,2,0,1,1.647092517752526,0,f,same,1.511035414609296,0.3150270229513009,0.4998298592659012,0.03534757939928568,0.35327342113077975,1.001096533779446,6.839657511993892
10,22,female,8,165,165,same,catch,clock,2,0,1,0.9759750379007528,0,f,same,4.629500511063725,0,0.499867703953214,0.03527573863698308,0.35336995715533703,1.0010266173230775,10.773396595966688
10,22,female,9,15,325,change,valid,anti,2,0,1,5.568835797995234,0,f,same,3.8628601539380725,0.3996559747928428,0.5002387743197687,0.03531230045336997,0.35331158653593775,1.0010586890921331,13.094021277052889
10,22,female,10,165,165,same,catch,anti,2,0,1,0.7300817477319015,0,j,change,0.7469607989974065,0,0.4999895766750342,0.03533026064405931,0.353309982947394,1.0010423324897602,6.674732288926862
10,22,female,11,15,65,change,valid,clock,5,1,1,0.7688286139191405,0,f,same,0.5420395143437418,0.5219745890327315,0.500654103727129,0.03532448772557473,0.3532766283078672,1.0010830636365426,4.991811115241262
10,22,female,12,105,155,change,valid,clock,4,0,1,1.9757171808785188,0,j,change,4.546461249124832,0.46690619962159796,0.49925256742540114,0.035345334375506354,0.3533135108420993,1.0010651034458533,10.184223447862678
10,22,female,13,165,165,same,valid,clock,4,1,1,2.003411474060158,0,f,same,1.097477330871925,0.5923157676589426,0.49949438856310735,0.035319035524935316,0.3533128694066363,1.001018599381041,6.7573504485396825
10,22,female,14,45,95,change,valid,clock,2,0,1,1.6183151609345714,0,j,change,1.7467379002034704,0.5261480498876727,0.4996990064487363,0.035352069446844325,0.35329875782827,1.0010686313405586,7.004608392476484
10,22,female,15,45,95,change,valid,clock,4,2,1,1.5132640818317213,0,j,change,0.9424205911018362,0.3670372117912738,0.500050513036058,0.03532128054871464,0.3532570645288615,1.0010785735887566,6.0857377805759825
