subject,age,gender,ntrial,memory_ori,test_ori,type,trial_type,which_change,trial,quest,pas,pas_rt,vis,test_key,test,test_rt,contrast,fix_dur,target_dur,mask_dur,retention_dur,trial_dur
25,22,female,1,75,75,same,valid,clock,1,1,1,1.5232377417744374,0,j,change,1.2145611208253513,0.2,0.5091151729898229,0.03528493374574282,0.3533060422298604,1.0010574126647498,6.378476440576378
25,22,female,2,105,105,same,valid,clock,4,2,2,1.176304719582049,1,f,same,4.22276577074706,0.2,0.49954714386331034,0.03529744181184924,0.35334035923165175,1.0010471496361788,8.994732179854395
25,22,female,3,15,15,same,valid,clock,1,0,2,1.7794552127846828,1,f,same,1.6828419480767707,0.2,0.4995330321989968,0.03532887233689053,0.3532765360225767,1.0010731279272704,7.0750775820818035
25,22,female,4,165,165,same,valid,anti,1,0,3,3.0210542824411277,1,j,change,1.6656257176102827,0.0723357464867447,0.4996497741491339,0.03533111737442596,0.35327172522795536,1.001086598152483,8.300369340741554
25,22,female,5,105,105,same,catch,clock,4,2,1,1.1010988496427672,0,j,change,3.0372156660000655,0,0.49964271831709084,0.03532855161722637,0.3533163052584314,1.0010692792916416,9.312708387588373
25,22,female,6,45,45,same,valid,anti,2,2,2,1.4976382205447862,1,j,change,2.099711737184407,0.11397766455402543,0.5004499696599396,0.0353426632815399,0.35331245662268884,1.0010301514951152,7.252927849626076
25,22,female,7,105,105,same,valid,anti,4,1,2,1.4559815496403417,1,f,same,2.6067794359696563,0.33948538693435915,0.49911834169984104,0.035349398394032505,0.353316946697646,1.0010574126648635,7.675088550693658
25,22,female,8,135,185,change,catch,clock,1,2,1,0.805526191890408,0,j,change,5.101656581103043,0,0.5000654268072822,0.03530738412075607,0.3533660168030792,1.0010407352433504,11.044594142119877
25,22,female,9,105,105,same,valid,clock,3,0,1,1.2468903023359417,0,j,change,2.114676195033553,0,0.49987010854431446,0.03528589590462161,0.3532698009100841,1.0010885224702406,8.523633830534322
25,22,female,10,75,75,same,catch,clock,5,2,1,1.011401583328734,0,j,change,3.0483933870175406,0,0.5003992959562993,0.03531764714932706,0.3533012314351254,1.00106992073097,9.21970001167415
25,22,female,11,165,165,same,catch,anti,2,0,1,0.904405020160425,0,f,same,1.8218726306836288,0,0.49963245528851985,0.03535709566551759,0.35327846034044796,1.0010577333845276,7.875621394309405
25,22,female,12,105,55,change,valid,anti,5,2,3,1.4753129261562208,1,j,change,1.9081077284453158,0.056143516159837065,0.5007989126320354,0.03531347779403404,0.35333266196016666,1.0010471496361788,7.018050101539757
25,22,female,13,165,165,same,catch,clock,5,2,1,0.8099341626715386,0,f,same,2.488161596516761,0,0.4988752362099831,0.03535260559044673,0.3533044386316533,1.001059336982621,8.405165446435376
