subject,age,gender,ntrial,memory_ori,test_ori,type,trial_type,which_change,trial,quest,pas,pas_rt,vis,test_key,test,test_rt,contrast,fix_dur,target_dur,mask_dur,retention_dur,trial_dur
16,22,female,1,135,135,same,valid,anti,5,2,1,0.8840839028243863,0,j,change,14.933482104485392,0.2,0.4996667722903112,0.035351322711903777,0.35327429098515495,1.001044904598757,19.511830385492203
16,22,female,2,15,15,same,valid,clock,5,2,1,7.548608589898549,0,j,change,4.339162947387877,0.3670372117912738,0.49980083310128975,0.03529519677431381,0.3533361898764724,1.0010628648985858,15.566542270207492
16,22,female,3,75,75,same,valid,anti,2,2,1,2.6036197060411723,0,j,change,4.855646974908041,0.4895303947352734,0.5003502258507524,0.035271784240421766,0.35332945476375244,1.001095578302511,11.150921684111609
16,22,female,4,165,165,same,valid,clock,1,2,1,1.9743728968808227,0,f,same,3.77509984002495,0.5890718826496524,0.4996167400258855,0.03533400385117602,0.3532511991706997,1.0010792216005484,9.383404297899688
16,22,female,5,15,325,change,catch,anti,2,0,2,2.6417667418861583,1,j,change,2.095315953749605,0,0.4999432326230817,0.03533464529050434,0.3532964206406177,1.0010554883467648,9.92557604455169
16,22,female,6,135,135,same,catch,clock,5,0,2,4.8795049884734,1,j,change,2.907155832543367,0,0.5004490075009471,0.03540199641565778,0.3532130335331658,1.001072165768619,13.047315127575985
16,22,female,7,135,135,same,valid,anti,1,1,2,3.477337308546339,1,j,change,5.048946628402518,0.2,0.4995651041633664,0.035352284870896256,0.35330026927636027,1.0010750522451417,12.221672758201748
16,22,female,8,135,185,change,valid,clock,2,0,3,2.7521616503977384,1,j,change,3.4284079990045484,0.2,0.4997860799976479,0.03529455533521286,0.3533118151835879,1.0010772972825634,9.831361762777988
16,22,female,9,45,45,same,catch,anti,4,1,2,1.9695919291541486,1,j,change,1.6842845450335062,0,0.49959589324930676,0.03532470298137014,0.35332079533350225,1.001083390955955,8.853491738903585
16,22,female,10,45,45,same,valid,anti,1,2,2,2.477038077119005,1,j,change,6.291439543705792,0.6758845662617424,0.5002386154149008,0.035335928168933606,0.3532864783317109,1.0010724864880558,12.458030627443122
16,22,female,11,105,105,same,valid,anti,2,0,2,2.1549451120401955,1,j,change,1.6357901313283492,0.0723357464867447,0.5000397692358547,0.03534426687974701,0.35327461170459173,1.0011042377329886,7.475748142712746
16,22,female,12,105,105,same,catch,anti,5,1,2,2.8652669606167365,1,j,change,2.403165118018478,0,0.49970076857266577,0.035317326429776585,0.353282629695741,1.001095578302511,10.479183691534445
16,22,female,13,75,75,same,catch,anti,2,1,2,1.4375648655479836,1,j,change,5.6036097637322655,0,0.500063823209075,0.03534779479605277,0.3533159845387672,1.0010712036096265,12.281201851963488
16,22,female,14,105,105,same,catch,anti,5,1,2,2.748531424752173,1,f,same,3.145665089153681,0,0.5003094944559052,0.03535196415145947,0.35329545848162525,1.0010407352433504,11.092112285230314
16,22,female,15,165,215,change,valid,clock,3,1,2,2.460701580634577,1,j,change,5.024692526077615,0.09338226537841544,0.49983386722465184,0.035321495784955914,0.3533163052584314,1.0010583748237423,11.20984333486831
16,22,female,16,15,65,change,catch,clock,5,2,2,9.970454664995486,1,j,change,1.4413297934436287,0,0.49894066301726525,0.035318288588769065,0.3533044386315396,1.0010628648988131,16.625551477427052
16,22,female,17,165,115,change,valid,anti,1,1,1,5.513645979394369,0,j,change,1.581860481823469,0.020575447070561637,0.5000914050983738,0.03534522903873949,0.35329577920106203,1.0010676756935482,10.785558186882099
16,22,female,18,15,15,same,valid,clock,3,0,2,2.307229533917507,1,j,change,2.973544798761395,0,0.4994749819434219,0.03533945608523936,0.35326851803142745,1.0010561297863205,10.502316237265859
