subject,age,gender,ntrial,memory_ori,test_ori,type,trial_type,which_change,trial,quest,pas,pas_rt,vis,test_key,test,test_rt,contrast,fix_dur,target_dur,mask_dur,retention_dur,trial_dur
15,24,female,1,135,135,same,valid,clock,2,2,1,0.9275252902662032,0,j,change,2.2055960266814054,0.2,0.5029156529285501,0.03530566729045859,0.3533340945054988,1.0010663893947367,6.949104200836473
15,24,female,2,165,115,change,valid,anti,2,1,1,0.44345249740399595,0,j,change,1.4599621295458292,0.2,0.49991949962759463,0.035326514000416864,0.35331132348369465,1.0010612578969358,5.685741299384972
15,24,female,3,75,25,change,catch,anti,2,0,1,0.4180387543544839,0,j,change,0.875121792894106,0,0.4996879407876804,0.03534351208691078,0.35328053449688923,1.0010692758623918,6.462314600586524
15,24,female,4,165,215,change,valid,clock,4,0,1,0.22279103450364346,0,j,change,2.2421813612452297,0.2,0.5006035924334356,0.035326834718944156,0.3533039469555206,1.001057729992226,6.062700809942953
15,24,female,5,45,45,same,valid,clock,5,1,1,0.2218314444075986,0,j,change,1.667107868574476,0.33948538693435915,0.5006170626152198,0.035364038078341764,0.35328021377813457,1.0010888396977862,5.615660112674959
15,24,female,6,45,45,same,catch,clock,3,0,1,0.4303665364764129,0,j,change,0.8051166164955248,0,0.5002453497404531,0.03532555184460762,0.3532827795272624,1.0010493913080154,6.592649193488796
15,24,female,7,45,45,same,catch,anti,1,2,1,0.2167342634600118,0,j,change,0.4396186270805629,0,0.5007107124506547,0.035299573636848436,0.35333505666130804,1.0010397697496956,5.969133719777801
15,24,female,8,135,185,change,valid,clock,3,0,2,2.33338635881114,1,f,same,1.7547022159733388,0.3150270229513009,0.5003450932297255,0.035319778909297384,0.3532898353366818,1.001042335498596,7.8529258197086165
15,24,female,9,105,105,same,valid,clock,1,2,2,0.29402071457388956,1,j,change,2.7317217650556813,0.3670372117912738,0.49993810130717975,0.035280971957035945,0.353347564687283,1.0010737659226834,6.793315133620808
15,24,female,10,75,75,same,valid,clock,4,2,1,0.15291093836503933,0,j,change,1.1498217766657035,0.3227502669243441,0.4997905707443806,0.03535441651979454,0.3532843831201262,1.0010756902345292,5.07286694859954
15,24,female,11,15,65,change,valid,clock,5,0,1,0.6624677116535622,0,j,change,0.4281577473750531,0.23704404819608071,0.5005150740958015,0.03530791232060437,0.3533241522284243,1.001053560650007,4.920709378261336
15,24,female,12,165,215,change,valid,clock,1,2,2,0.18061814022985345,1,j,change,1.611671335260553,0.410545444309991,0.5001911482945616,0.035322986095707165,0.35330555054883916,1.0010692758621644,5.568701134510093
15,24,female,13,165,165,same,valid,anti,4,0,1,0.13309694233294067,0,j,change,1.3195983448351853,0.2914418032347298,0.499288646111836,0.035337097714773336,0.35327861018527074,1.0010894811350681,5.202348750704914
15,24,female,14,75,125,change,valid,clock,2,2,1,0.48334989310455967,0,j,change,1.1618958703629687,0.38602135432929263,0.5001549070909732,0.03531817531620618,0.3532850245574082,1.001020526632601,5.414814570118551
15,24,female,15,75,125,change,valid,clock,4,1,2,0.2552839995407794,1,j,change,3.3155855135248657,0.43994886294822894,0.5005259785286853,0.03530406369714001,0.35333217019365293,1.0010500327452974,7.393896660613564
15,24,female,16,75,75,same,catch,anti,1,1,1,0.08507381980348327,0,j,change,2.2722339783410916,0,0.5001308531950599,0.035311440225541446,0.3533097198908308,1.0010449012474965,7.664603056191936
15,24,female,17,165,215,change,catch,clock,3,2,1,0.30234689053691,0,j,change,0.3087189279788163,0,0.49992623471848674,0.03531432669296919,0.3532898353366818,1.0010708794552556,5.944613819508504
15,24,female,18,15,325,change,valid,anti,5,0,1,0.21921630482142973,0,j,change,0.7263789136491141,0.33731702807792585,0.4999833226320334,0.03530727088354979,0.35328887318087254,1.0011023098797978,4.791319301680005
15,24,female,19,105,155,change,catch,clock,3,2,1,0.18992443227989497,0,j,change,0.43725140298352017,0,0.49897722833679836,0.03529123495263775,0.35333345306821684,1.0010737659229108,5.9321320924516385
15,24,female,20,45,355,change,catch,anti,1,0,1,0.19042314972625718,0,j,change,0.6299757087720081,0,0.49970397671859246,0.03534960574052093,0.35326481928473186,1.0010724830483468,6.038383603837929
15,24,female,21,45,95,change,valid,clock,4,2,3,3.2825717014573,1,j,change,7.314919380961783,0.44672408185072954,0.5009178966759009,0.03532875903056265,0.35331613426319564,1.001051636338616,14.413319059216747
15,24,female,22,135,185,change,valid,clock,1,0,2,0.19363418449916026,1,j,change,2.579110377877214,0.3803795887169645,0.5000384862337341,0.03529123495263775,0.35329528755301,1.0010426562171233,6.439268402353036
15,24,female,23,105,105,same,valid,anti,5,0,2,0.25414416558305675,1,j,change,1.190126805726095,0.34163065863068315,0.4999826811949788,0.03527006752415218,0.35336263846215843,1.0010580507107534,5.120232918686952
15,24,female,24,105,105,same,valid,anti,4,2,2,0.2602782298129114,1,j,change,1.5872271245843876,0.43052361764816405,0.5000590122251651,0.03532523112585295,0.35330939917230353,1.0010779352649024,5.615428233116063
15,24,female,25,45,355,change,valid,anti,4,0,2,1.2320800077484364,1,j,change,0.320269608896524,0.3126059744128471,0.49994964717757284,0.03532362753276175,0.353327680133134,1.0010195644770192,5.273705435346756
15,24,female,26,105,55,change,valid,anti,5,1,2,0.3656192210514746,1,j,change,1.206993397686574,0.39088304290965636,0.5000035279047097,0.035361793047968604,0.35329721186485585,1.001050994901334,5.332749411641771
15,24,female,27,45,45,same,valid,clock,2,2,2,1.2470463419156204,1,j,change,1.3769970346356786,0.41676828478726485,0.499967607419876,0.03532362753298912,0.3533187000118687,1.0010279031610025,6.392832195530673
15,24,female,28,75,75,same,catch,clock,1,0,1,0.136620357036918,0,j,change,1.1584968944816865,0,0.4996783192291332,0.03528033051975399,0.3533648834925316,1.0010734452043835,6.509670628396634
15,24,female,29,45,45,same,catch,clock,4,1,1,0.007390319044588978,0,j,change,0.6884289213783177,0,0.5007020530481441,0.03529604573191136,0.3533389052847724,1.0010551642430983,6.040066414410603
15,24,female,30,105,105,same,valid,clock,4,0,2,0.10789455285089389,1,j,change,0.7848799133289504,0.28937998854187785,0.5002219372815944,0.03532491040732566,0.3533135685142952,1.0010455426847784,4.650027036579331
15,24,female,31,45,95,change,valid,clock,5,0,2,0.1833086486906268,1,j,change,0.3534973402804553,0.27021954589900815,0.4991860161551358,0.03534254993110153,0.3533199828864326,1.0010654272389274,4.319145169432431
